symbol,target_type,window,flags,n,settle_rate,win_rate,pf,total_pips,avg_pips,avg_settle_h,med_settle_h,avg_rr,med_rr,avg_dist,pct_timeout
EURUSD,intraday,intra_00-06_6h,CLU|1:1.5,202,99.5,99.5,229.57,5794.0,28.7,3.2,3.2,0.66,0.67,28.9,0.0
EURUSD,intraday,intra_07-11_4h,H4+CLU|1:1.5,178,99.4,99.4,224.36,6064.0,34.1,7.3,9.0,0.66,0.67,34.3,0.0
EURUSD,intraday,intra_07-10_3h,H4+CLU+LLR|1:1,112,99.1,99.1,223.19,3511.0,31.3,6.3,7.0,0.98,1.0,31.6,0.0
EURUSD,intraday,intra_07-10_3h,EMA+H4|tier,227,97.4,97.4,219.25,3797.0,16.7,3.9,3.5,0.33,0.33,16.8,0.0
EURUSD,intraday,intra_14-18_4h,H4+CLU|tier,243,99.6,99.6,218.81,11729.0,48.3,12.7,15.0,0.55,0.67,48.6,0.0
EURUSD,intraday,intra_07-10_3h,H4+CLU|1:1.5,166,99.4,99.4,218.01,5143.0,31.0,6.3,6.8,0.66,0.67,31.2,0.0
EURUSD,intraday,intra_00-06_6h,CLU+LLR|1:1,126,99.2,99.2,217.01,3651.0,29.0,3.3,3.5,0.98,1.0,29.2,0.0
EURUSD,intraday,intra_16-19_3h,H4|tier,394,91.4,96.7,216.12,14305.0,36.3,10.2,11.2,0.44,0.33,37.6,5.8
EURUSD,intraday,intra_15-18_3h,H4+CLU|tier,255,99.6,99.6,215.55,11972.0,46.9,12.6,14.9,0.53,0.67,47.3,0.0
EURUSD,intraday,intra_12-16_4h,EMA+CLU|1:2,204,99.0,99.5,211.99,7722.0,37.9,11.7,12.8,0.49,0.5,38.2,0.5
EURUSD,intraday,intra_08-11_3h,EMA+CLU|1:1.5,155,99.4,99.4,209.05,4712.0,30.4,7.5,9.0,0.66,0.67,30.6,0.0
EURUSD,intraday,intra_07-11_4h,LLR|tier,549,97.3,97.3,208.11,10065.0,18.3,4.8,4.0,0.34,0.33,18.5,0.0
EURUSD,intraday,intra_12-18_6h,H4+CLU|tier,264,99.6,99.6,205.48,12024.0,45.5,12.3,14.8,0.53,0.67,45.9,0.0
EURUSD,intraday,intra_18-00_6h,EMA+CLU+LLR|tier,178,74.2,97.2,204.84,6462.0,36.3,11.9,12.2,0.44,0.33,43.7,25.8
EURUSD,intraday,intra_07-15_8h,H4+CLU|tier,232,99.6,99.6,197.51,8961.0,38.6,9.8,10.8,0.46,0.33,38.9,0.0
EURUSD,intraday,intra_07-10_3h,H4|tier,389,97.4,97.4,197.44,7190.0,18.5,4.0,3.5,0.34,0.33,18.6,0.0
EURUSD,intraday,intra_10-13_3h,H4+CLU+LLR|1:1.5,144,99.3,99.3,195.67,5373.0,37.3,9.2,10.5,0.66,0.67,37.6,0.0
EURUSD,intraday,intra_18-00_6h,H4+CLU|tier,267,74.9,96.6,190.88,10880.0,40.7,11.3,11.9,0.47,0.35,48.3,25.1
EURUSD,intraday,intra_07-10_3h,LLR|tier,549,95.8,95.8,190.19,8627.0,15.7,4.0,3.5,0.31,0.33,15.8,0.0
EURUSD,intraday,intra_14-18_4h,CLU|tier,480,99.4,99.6,190.13,20455.0,42.6,12.3,14.8,0.51,0.67,43.0,0.2
EURUSD,intraday,intra_12-18_6h,EMA+CLU|tier,243,99.2,99.6,188.99,9954.0,41.0,12.3,14.8,0.51,0.67,41.4,0.4
EURUSD,intraday,intra_05-13_8h,EMA+CLU|1:2,177,99.4,99.4,186.62,6237.0,35.2,8.9,10.2,0.49,0.5,35.5,0.0
EURUSD,intraday,intra_09-12_3h,EMA+H4|tier,250,96.0,96.0,184.13,5714.0,22.9,5.8,5.2,0.35,0.33,23.0,0.0
EURUSD,intraday,intra_09-12_3h,H4|tier,426,95.8,95.8,182.53,9476.0,22.2,5.5,4.2,0.34,0.33,22.4,0.0
EURUSD,intraday,intra_15-18_3h,EMA+CLU|tier,230,99.1,99.6,181.93,9770.0,42.5,12.7,15.0,0.51,0.67,42.9,0.4
EURUSD,intraday,intra_08-10_2h,CLU|tier,293,99.7,99.7,181.33,8223.0,28.1,6.4,7.8,0.4,0.33,28.3,0.0
EURUSD,intraday,intra_18-21_3h,CLU|tier,488,78.1,98.8,180.13,18835.0,38.6,11.4,12.0,0.46,0.33,43.7,21.7
EURUSD,intraday,intra_10-13_3h,CLU|tier,376,99.7,99.7,179.96,12616.0,33.6,8.9,10.5,0.43,0.33,33.8,0.0
EURUSD,intraday,intra_00-06_6h,CLU|1:1,202,99.0,99.0,177.49,5771.0,28.6,3.2,3.2,0.98,1.0,28.9,0.0
EURUSD,intraday,intra_16-19_3h,H4+LLR|tier,276,91.7,96.7,176.59,9833.0,35.6,10.1,11.2,0.44,0.33,37.1,5.8
EURUSD,intraday,intra_07-11_4h,H4+CLU|1:1,178,98.9,98.9,176.09,6041.0,33.9,7.3,9.0,0.98,1.0,34.3,0.0
EURUSD,intraday,intra_07-11_4h,EMA|tier,365,96.2,96.2,175.57,6389.0,17.5,4.5,3.2,0.32,0.33,17.6,0.0
EURUSD,intraday,intra_12-16_4h,H4|tier,374,98.1,98.1,175.13,11754.0,31.4,9.0,10.8,0.42,0.33,31.7,0.0
EURUSD,intraday,intra_07-13_6h,H4+CLU|tier,213,99.5,99.5,172.78,7833.0,36.8,8.9,10.2,0.44,0.33,37.1,0.0
EURUSD,intraday,intra_05-13_8h,H4|tier,421,96.4,96.4,171.75,10245.0,24.3,5.9,6.4,0.36,0.33,24.5,0.0
EURUSD,intraday,intra_18-00_6h,EMA+H4+CLU|tier,168,75.0,95.8,171.39,6577.0,39.1,12.1,12.8,0.46,0.33,46.6,25.0
EURUSD,intraday,intra_10-13_3h,EMA+CLU|1:2,171,99.4,99.4,171.28,5960.0,34.9,9.1,10.5,0.49,0.5,35.2,0.0
EURUSD,intraday,intra_09-12_3h,H4+LLR|tier,295,95.3,95.3,170.69,6771.0,23.0,5.7,4.8,0.34,0.33,23.1,0.0
EURUSD,intraday,intra_07-15_8h,CLU+LLR|1:2,295,99.3,99.3,169.64,10489.0,35.6,9.9,10.8,0.49,0.5,35.9,0.0
EURUSD,intraday,intra_05-13_8h,H4+CLU+LLR|1:2,148,99.3,99.3,169.56,5664.0,38.3,8.8,10.2,0.49,0.5,38.6,0.0
EURUSD,intraday,intra_10-13_3h,H4|tier,412,96.1,96.1,168.52,9750.0,23.7,6.2,6.2,0.35,0.33,23.9,0.0
EURUSD,intraday,intra_07-15_8h,EMA|tier,361,96.7,96.7,168.35,8736.0,24.2,6.8,8.5,0.37,0.33,24.4,0.0
EURUSD,intraday,intra_14-20_6h,EMA+H4+CLU|1:2,156,92.3,98.7,167.77,7155.0,45.9,13.0,15.1,0.48,0.5,47.5,7.1
EURUSD,intraday,intra_14-20_6h,CLU|tier,499,89.4,99.2,166.37,21093.0,42.3,12.2,14.8,0.5,0.49,44.7,10.2
EURUSD,intraday,intra_10-13_3h,EMA+CLU+LLR|1:1.5,122,99.2,99.2,165.5,4318.0,35.4,9.1,10.5,0.65,0.67,35.8,0.0
EURUSD,intraday,intra_12-16_4h,H4+CLU|tier,235,99.6,99.6,164.64,9622.0,40.9,11.3,12.2,0.49,0.33,41.3,0.0
EURUSD,intraday,intra_20-00_4h,H4+CLU|tier,265,75.8,96.2,163.4,10800.0,40.8,11.2,11.8,0.47,0.41,47.9,24.2
EURUSD,intraday,intra_07-11_4h,EMA+CLU|1:1.5,140,99.3,99.3,163.37,4408.0,31.5,7.8,9.2,0.65,0.67,31.8,0.0
EURUSD,intraday,intra_05-13_8h,H4+CLU|tier,222,99.5,99.5,162.31,8130.0,36.6,8.7,10.0,0.45,0.33,36.9,0.0
EURUSD,intraday,intra_07-11_4h,H4+CLU+LLR|1:1.5,126,99.2,99.2,158.78,4284.0,34.0,7.4,9.2,0.65,0.67,34.4,0.0
EURUSD,intraday,intra_05-13_8h,EMA|tier,354,96.3,96.3,158.0,8195.0,23.2,6.2,8.0,0.36,0.33,23.3,0.0
EURUSD,intraday,intra_18-21_3h,H4|tier,396,82.8,96.7,157.95,13090.0,33.1,8.7,10.0,0.42,0.33,36.5,15.2
EURUSD,intraday,intra_13-17_4h,H4|tier,378,96.6,96.6,156.23,12853.0,34.0,9.6,11.2,0.42,0.33,34.3,0.0
EURUSD,intraday,intra_07-10_3h,EMA+LLR|tier,251,95.6,95.6,155.95,3812.0,15.2,4.1,3.5,0.3,0.33,15.3,0.0
EURUSD,intraday,intra_08-11_3h,EMA+CLU+LLR|1:1.5,113,99.1,99.1,155.67,3503.0,31.0,7.5,9.2,0.65,0.67,31.3,0.0
EURUSD,intraday,intra_10-13_3h,CLU|1:2,376,99.5,99.5,154.51,12587.0,33.5,8.9,10.5,0.49,0.5,33.8,0.0
EURUSD,intraday,intra_07-15_8h,CLU|1:2,412,99.3,99.3,153.29,14834.0,36.0,9.7,10.8,0.49,0.5,36.4,0.0
EURUSD,intraday,intra_12-16_4h,EMA|tier,363,98.3,98.3,151.53,10251.0,28.2,9.1,11.0,0.42,0.33,28.5,0.0
EURUSD,intraday,intra_12-16_4h,EMA+H4+CLU|1:2,136,99.3,99.3,150.7,5479.0,40.3,11.7,13.0,0.49,0.5,40.7,0.0
EURUSD,intraday,intra_07-11_4h,EMA+LLR|tier,268,96.6,96.6,150.3,4748.0,17.7,4.5,3.2,0.33,0.33,17.9,0.0
EURUSD,intraday,intra_05-13_8h,H4+CLU|1:1.5,222,99.1,99.1,150.29,8106.0,36.5,8.7,10.0,0.65,0.67,36.9,0.0
EURUSD,intraday,intra_12-18_6h,H4|tier,384,97.7,97.7,149.76,14147.0,36.8,10.4,12.0,0.46,0.33,37.2,0.0
EURUSD,intraday,intra_08-10_2h,EMA+CLU|1:1.5,126,99.2,99.2,149.13,3355.0,26.6,6.2,7.0,0.65,0.67,26.9,0.0
EURUSD,intraday,intra_07-10_3h,EMA|tier,342,96.2,96.2,148.85,5101.0,14.9,3.9,3.2,0.3,0.33,15.0,0.0
EURUSD,intraday,intra_18-00_6h,H4+CLU+LLR|tier,188,73.4,96.3,148.8,7449.0,39.6,11.5,11.6,0.45,0.33,47.9,26.6
EURUSD,intraday,intra_07-10_3h,H4+CLU+LLR|1:1.5,112,99.1,99.1,148.79,3503.0,31.3,6.3,7.0,0.65,0.67,31.6,0.0
EURUSD,intraday,intra_05-13_8h,H4+LLR|tier,284,96.8,96.8,148.79,7272.0,25.6,6.1,7.2,0.37,0.33,25.8,0.0
EURUSD,intraday,intra_18-00_6h,EMA+H4+CLU+LLR|tier,123,75.6,95.9,147.57,4646.0,37.8,12.0,12.2,0.45,0.33,45.3,24.4
EURUSD,intraday,intra_14-18_4h,H4+CLU+LLR|tier,161,99.4,99.4,147.2,7873.0,48.9,12.9,15.0,0.55,0.67,49.5,0.0
EURUSD,intraday,intra_12-16_4h,EMA+CLU+LLR|1:2,146,98.6,99.3,147.19,5351.0,36.6,11.6,12.5,0.49,0.5,37.1,0.7
EURUSD,intraday,intra_05-13_8h,EMA+H4|tier,249,96.0,96.0,147.18,5964.0,24.0,5.8,5.2,0.36,0.33,24.2,0.0
EURUSD,intraday,intra_07-15_8h,EMA+CLU|tier,183,99.5,99.5,147.04,6659.0,36.4,9.9,11.0,0.46,0.33,36.7,0.0
EURUSD,intraday,intra_10-13_3h,EMA+H4|tier,251,95.6,95.6,146.4,5889.0,23.5,6.3,6.6,0.35,0.33,23.7,0.0
EURUSD,intraday,intra_15-18_3h,H4+CLU+LLR|tier,174,99.4,99.4,145.17,8045.0,46.2,12.7,15.0,0.52,0.67,46.8,0.0
EURUSD,intraday,intra_00-06_6h,CLU+LLR|1:1.5,126,99.2,99.2,144.67,3642.0,28.9,3.3,3.5,0.65,0.67,29.2,0.0
EURUSD,intraday,intra_07-15_8h,H4+CLU|1:2,232,99.1,99.1,144.55,8929.0,38.5,9.8,10.8,0.49,0.5,38.9,0.0
EURUSD,intraday,intra_13-17_4h,H4+LLR|tier,271,95.9,95.9,144.25,8896.0,32.8,9.3,10.8,0.4,0.33,33.1,0.0
EURUSD,intraday,intra_07-15_8h,CLU|tier,412,99.5,99.5,141.73,14819.0,36.0,9.7,10.8,0.45,0.33,36.4,0.0
EURUSD,intraday,intra_07-11_4h,EMA+H4+CLU+LLR|1:1,72,98.6,98.6,141.72,2547.0,35.4,7.5,9.2,0.97,1.0,35.9,0.0
EURUSD,intraday,intra_09-12_3h,EMA+H4+LLR|tier,181,95.0,95.0,141.72,4306.0,23.8,5.9,5.1,0.35,0.33,24.0,0.0
EURUSD,intraday,intra_05-13_8h,EMA+H4+CLU|1:2,128,99.2,99.2,141.66,4726.0,36.9,8.8,10.2,0.49,0.5,37.3,0.0
EURUSD,intraday,intra_16-19_3h,EMA+H4|tier,242,91.7,95.9,140.63,8238.0,34.0,10.7,11.6,0.43,0.33,35.3,5.0
EURUSD,intraday,intra_07-13_6h,CLU|tier,379,99.5,99.5,139.61,12891.0,34.0,8.8,10.0,0.43,0.33,34.3,0.0
EURUSD,intraday,intra_08-11_3h,H4+CLU|1:1,190,98.9,98.9,138.56,6287.0,33.1,7.3,9.0,0.98,1.0,33.6,0.0
EURUSD,intraday,intra_07-15_8h,H4+CLU+LLR|tier,160,99.4,99.4,138.12,6252.0,39.1,9.9,11.0,0.45,0.33,39.5,0.0
EURUSD,intraday,intra_12-18_6h,H4+CLU+LLR|tier,180,99.4,99.4,137.96,8053.0,44.7,12.4,14.0,0.52,0.67,45.3,0.0
EURUSD,intraday,intra_07-10_3h,RAW|tier,776,96.0,96.0,137.54,12493.0,16.1,3.9,3.2,0.31,0.33,16.3,0.0
EURUSD,intraday,intra_14-20_6h,EMA+CLU|1:2,239,90.0,98.7,137.53,10117.0,42.3,12.8,15.0,0.47,0.5,44.5,9.2
EURUSD,intraday,intra_07-10_3h,EMA+CLU|1:1.5,118,99.2,99.2,136.48,3211.0,27.2,6.5,7.8,0.65,0.67,27.5,0.0
EURUSD,intraday,intra_16-19_3h,CLU|tier,504,92.3,99.2,135.83,20575.0,40.8,12.2,14.5,0.49,0.37,42.6,7.3
EURUSD,intraday,intra_18-21_3h,RAW|tier,779,82.2,97.2,135.79,24222.0,31.1,8.9,10.0,0.41,0.33,35.0,15.9
EURUSD,intraday,intra_05-13_8h,EMA+CLU+LLR|1:2,126,99.2,99.2,135.79,4529.0,35.9,9.1,10.2,0.49,0.5,36.3,0.0
EURUSD,intraday,intra_12-18_6h,EMA+CLU+LLR|tier,178,98.9,99.4,134.26,7056.0,39.6,12.5,14.5,0.5,0.33,40.2,0.6
EURUSD,intraday,intra_12-16_4h,H4+LLR|tier,267,97.8,97.8,134.09,8105.0,30.4,8.6,10.5,0.4,0.33,30.7,0.0
EURUSD,intraday,intra_14-18_4h,CLU+LLR|tier,342,99.1,99.4,133.69,14350.0,42.0,12.6,15.0,0.5,0.67,42.6,0.3
EURUSD,intraday,intra_09-12_3h,H4+CLU|1:1.5,206,99.0,99.0,132.31,7288.0,35.4,8.6,10.0,0.65,0.67,35.8,0.0
EURUSD,intraday,intra_05-13_8h,EMA+LLR|tier,259,96.5,96.5,131.35,6022.0,23.3,6.3,8.0,0.36,0.33,23.5,0.0
EURUSD,intraday,intra_20-00_4h,EMA+H4+CLU|tier,159,73.6,95.0,131.27,6227.0,39.2,11.8,12.0,0.46,0.35,47.1,26.4
EURUSD,intraday,intra_08-10_2h,CLU|1:2,293,99.3,99.3,130.99,8189.0,27.9,6.4,7.8,0.49,0.5,28.3,0.0
EURUSD,intraday,intra_16-19_3h,H4+CLU|tier,268,91.4,98.9,129.32,12190.0,45.5,12.6,15.0,0.52,0.67,47.6,8.2
EURUSD,intraday,intra_15-18_3h,EMA+CLU+LLR|tier,168,98.8,99.4,129.19,6922.0,41.2,12.8,15.2,0.5,0.33,41.8,0.6
EURUSD,intraday,intra_05-13_8h,EMA+H4+LLR|tier,175,96.6,96.6,129.11,4458.0,25.5,5.9,5.2,0.37,0.33,25.7,0.0
EURUSD,intraday,intra_07-13_6h,EMA+CLU|tier,167,99.4,99.4,129.05,5839.0,35.0,8.9,10.2,0.45,0.33,35.3,0.0
EURUSD,intraday,intra_18-21_3h,CLU+LLR|tier,357,77.0,98.3,127.62,13314.0,37.3,11.5,12.0,0.45,0.33,42.7,22.7
EURUSD,intraday,intra_07-10_3h,EMA+H4+CLU+LLR|1:1,66,98.5,98.5,127.53,1999.0,30.3,6.3,7.2,0.97,1.0,30.8,0.0
EURUSD,intraday,intra_12-16_4h,H4+CLU|1:2,235,99.1,99.1,127.48,9587.0,40.8,11.3,12.2,0.49,0.5,41.3,0.0
EURUSD,intraday,intra_07-13_6h,H4+CLU|1:2,213,99.1,99.1,126.41,7801.0,36.6,8.9,10.2,0.49,0.5,37.1,0.0
EURUSD,intraday,intra_20-00_4h,H4+CLU+LLR|tier,186,74.2,95.7,126.18,7461.0,40.1,11.4,11.8,0.46,0.35,48.0,25.8
EURUSD,intraday,intra_05-13_8h,EMA+H4+LLR|1:2,175,96.0,96.0,126.03,4451.0,25.4,5.9,5.1,0.44,0.5,25.7,0.0
EURUSD,intraday,intra_08-11_3h,CLU+LLR|1:2,234,99.6,99.6,125.84,7166.0,30.6,7.7,9.2,0.49,0.5,31.0,0.0
EURUSD,intraday,intra_10-13_3h,CLU+LLR|tier,261,99.6,99.6,125.29,8762.0,33.6,9.0,10.5,0.43,0.33,33.9,0.0
EURUSD,intraday,intra_15-18_3h,RAW|tier,777,98.3,98.3,124.62,26295.0,33.8,10.4,12.0,0.45,0.33,34.2,0.0
EURUSD,intraday,intra_05-13_8h,EMA+CLU|tier,177,99.4,99.4,124.41,6220.0,35.1,8.9,10.2,0.45,0.33,35.5,0.0
EURUSD,intraday,intra_10-13_3h,EMA+CLU+LLR|1:2,122,99.2,99.2,124.13,4309.0,35.3,9.1,10.5,0.49,0.5,35.8,0.0
EURUSD,intraday,intra_18-21_3h,H4+LLR|tier,282,82.6,96.5,124.07,8960.0,31.8,8.5,9.8,0.41,0.33,35.2,15.2
EURUSD,intraday,intra_07-10_3h,H4+CLU|1:1,166,98.8,98.8,123.88,5100.0,30.7,6.2,6.8,0.98,1.0,31.2,0.0
EURUSD,intraday,intra_07-11_4h,EMA+CLU+LLR|1:1.5,104,99.0,99.0,123.78,3334.0,32.1,7.9,9.5,0.65,0.67,32.5,0.0
EURUSD,intraday,intra_07-15_8h,EMA+LLR|tier,268,95.9,95.9,123.18,6341.0,23.7,6.7,8.2,0.36,0.33,23.9,0.0
EURUSD,intraday,intra_16-19_3h,EMA+H4+LLR|tier,178,93.3,96.6,121.82,5860.0,32.9,10.4,11.4,0.44,0.33,34.1,4.5
EURUSD,intraday,intra_07-11_4h,EMA+H4+CLU|1:1.5,99,99.0,99.0,121.73,3278.0,33.1,7.4,9.0,0.65,0.67,33.6,0.0
EURUSD,intraday,intra_07-13_6h,H4+CLU+LLR|tier,148,99.3,99.3,121.68,5503.0,37.2,9.1,10.5,0.44,0.33,37.6,0.0
EURUSD,intraday,intra_05-13_8h,EMA+H4|1:2,249,94.8,94.8,121.33,5944.0,23.9,5.9,5.8,0.42,0.5,24.2,0.0
EURUSD,intraday,intra_12-16_4h,EMA+LLR|tier,278,98.2,98.2,120.99,7379.0,26.5,8.6,10.5,0.4,0.33,26.8,0.0
EURUSD,intraday,intra_12-18_6h,H4+LLR|tier,273,97.4,97.4,120.02,9712.0,35.6,10.2,11.6,0.45,0.33,36.0,0.0
EURUSD,intraday,intra_14-20_6h,EMA+H4+CLU+LLR|1:2,112,91.1,98.2,118.87,5057.0,45.1,12.9,14.9,0.47,0.5,47.1,8.0
EURUSD,intraday,intra_09-12_3h,H4+CLU|tier,206,99.5,99.5,118.51,7297.0,35.4,8.6,10.0,0.45,0.33,35.8,0.0
EURUSD,intraday,intra_14-20_6h,CLU+LLR|tier,358,87.4,99.2,117.68,14730.0,41.1,12.3,14.8,0.49,0.4,44.0,12.0
EURUSD,intraday,intra_05-13_8h,CLU+LLR|1:2,273,99.3,99.3,117.55,9347.0,34.2,9.1,10.2,0.49,0.5,34.7,0.0
EURUSD,intraday,intra_18-00_6h,H4+CLU|1:2,267,74.5,96.3,117.03,10826.0,40.5,11.3,11.8,0.43,0.5,48.3,25.1
EURUSD,intraday,intra_14-20_6h,H4+CLU|1:2,252,90.5,98.8,116.13,12238.0,48.6,12.6,14.8,0.47,0.5,50.9,8.7
EURUSD,intraday,intra_05-13_8h,CLU|1:2,397,99.2,99.2,115.84,13390.0,33.7,8.8,10.0,0.49,0.5,34.2,0.0
EURUSD,intraday,intra_05-13_8h,EMA+CLU|1:1.5,177,98.9,98.9,115.12,6197.0,35.0,8.9,10.2,0.65,0.67,35.5,0.0
EURUSD,intraday,intra_07-10_3h,H4+LLR|1:2,262,95.8,95.8,114.86,4896.0,18.7,4.3,3.8,0.44,0.5,18.9,0.0
EURUSD,intraday,intra_05-13_8h,H4+CLU+LLR|tier,148,99.3,99.3,113.04,5647.0,38.2,8.8,10.2,0.45,0.33,38.6,0.0
EURUSD,intraday,intra_05-13_8h,H4|1:2,421,95.0,95.0,111.24,10187.0,24.2,6.0,6.5,0.43,0.5,24.5,0.0
EURUSD,intraday,intra_00-06_6h,H4|tier,429,95.3,95.3,111.03,6206.0,14.5,1.7,1.2,0.3,0.33,14.6,0.0
EURUSD,intraday,intra_16-19_3h,RAW|tier,776,92.0,96.9,111.01,25994.0,33.5,10.3,11.5,0.43,0.33,34.9,5.2
EURUSD,intraday,intra_07-15_8h,EMA+H4+CLU|tier,134,99.3,99.3,110.82,5008.0,37.4,9.8,11.0,0.45,0.33,37.8,0.0
EURUSD,intraday,intra_12-16_4h,H4+CLU+LLR|tier,159,99.4,99.4,110.49,6438.0,40.5,11.1,11.8,0.46,0.33,41.0,0.0
EURUSD,intraday,intra_07-11_4h,H4+LLR|1:2,285,96.1,96.1,110.25,5769.0,20.2,4.7,3.5,0.44,0.5,20.5,0.0
EURUSD,intraday,intra_00-06_6h,H4+LLR|tier,273,94.5,94.5,110.12,3994.0,14.6,1.8,1.8,0.29,0.33,14.8,0.0
EURUSD,intraday,intra_07-11_4h,H4|1:2,416,96.2,96.2,110.06,8245.0,19.8,4.6,3.5,0.44,0.5,20.1,0.0
EURUSD,intraday,intra_20-00_4h,EMA+H4+CLU+LLR|tier,115,74.8,94.8,109.77,4449.0,38.7,11.9,11.9,0.46,0.33,46.5,25.2
EURUSD,intraday,intra_08-10_2h,EMA+CLU+LLR|1:1.5,89,98.9,98.9,109.31,2453.0,27.6,6.3,7.5,0.65,0.67,28.0,0.0
EURUSD,intraday,intra_10-13_3h,EMA+CLU|1:1.5,171,98.8,98.8,109.15,5921.0,34.6,9.1,10.5,0.65,0.67,35.2,0.0
EURUSD,intraday,intra_09-12_3h,CLU|1:2,358,99.2,99.2,109.09,11782.0,32.9,8.5,10.0,0.49,0.5,33.4,0.0
EURUSD,intraday,intra_07-10_3h,EMA+H4+CLU|1:1.5,88,98.9,98.9,108.82,2555.0,29.0,6.2,6.8,0.65,0.67,29.5,0.0
EURUSD,intraday,intra_05-13_8h,H4+LLR|1:2,284,96.1,96.1,108.36,7236.0,25.5,6.1,7.0,0.44,0.5,25.8,0.0
EURUSD,intraday,intra_07-15_8h,EMA+CLU|1:2,183,98.9,98.9,107.54,6627.0,36.2,9.9,11.0,0.48,0.5,36.7,0.0
EURUSD,intraday,intra_10-13_3h,CLU+LLR|1:2,261,99.2,99.2,107.5,8733.0,33.5,9.0,10.5,0.49,0.5,33.9,0.0
EURUSD,intraday,intra_07-15_8h,EMA+CLU+LLR|tier,136,99.3,99.3,107.43,4853.0,35.7,10.0,10.8,0.45,0.33,36.1,0.0
EURUSD,intraday,intra_00-06_6h,EMA+H4+LLR|tier,176,94.9,94.9,106.45,2531.0,14.4,1.7,1.2,0.29,0.33,14.6,0.0
EURUSD,intraday,intra_09-12_3h,CLU|1:1.5,358,98.9,98.9,106.23,11759.0,32.8,8.5,10.0,0.65,0.67,33.4,0.0
EURUSD,intraday,intra_22-04_6h,H4+CLU+LLR|tier,187,71.1,95.2,105.98,7338.0,39.2,12.0,12.8,0.44,0.33,49.5,28.9
EURUSD,intraday,intra_12-16_4h,EMA+H4|tier,230,97.8,97.8,105.52,6773.0,29.4,8.9,11.0,0.42,0.33,29.8,0.0
EURUSD,intraday,intra_22-04_6h,H4+CLU|tier,267,73.0,95.1,105.51,10618.0,39.8,11.7,12.5,0.45,0.33,48.7,27.0
EURUSD,intraday,intra_08-11_3h,H4|tier,415,96.4,96.4,105.46,8336.0,20.1,4.7,3.4,0.33,0.33,20.3,0.0
EURUSD,intraday,intra_12-16_4h,EMA+H4+CLU+LLR|1:2,95,98.9,98.9,104.69,3795.0,39.9,11.4,12.2,0.48,0.5,40.5,0.0
EURUSD,intraday,intra_05-13_8h,H4+CLU+LLR|1:1.5,148,98.6,98.6,104.56,5623.0,38.0,8.8,10.2,0.64,0.67,38.6,0.0
EURUSD,intraday,intra_07-10_3h,EMA+CLU+LLR|1:1.5,87,98.9,98.9,104.45,2452.0,28.2,6.7,8.1,0.65,0.67,28.6,0.0
EURUSD,intraday,intra_07-10_3h,H4|1:2,389,95.9,95.9,104.41,7135.0,18.3,4.1,3.5,0.44,0.5,18.6,0.0
EURUSD,intraday,intra_09-12_3h,CLU|tier,358,99.4,99.4,103.9,11793.0,32.9,8.5,10.0,0.43,0.33,33.4,0.0
EURUSD,intraday,intra_16-19_3h,EMA+CLU|tier,240,93.3,98.8,103.88,9774.0,40.7,13.0,15.2,0.5,0.49,42.5,6.2
EURUSD,intraday,intra_05-13_8h,EMA+H4+CLU+LLR|1:2,88,98.9,98.9,103.68,3450.0,39.2,8.8,10.2,0.48,0.5,39.8,0.0
EURUSD,intraday,intra_18-21_3h,EMA+H4|tier,247,83.0,96.0,103.56,7753.0,31.4,9.2,10.5,0.42,0.33,35.0,15.0
EURUSD,intraday,intra_18-21_3h,LLR|tier,573,81.8,96.9,103.46,17265.0,30.1,8.9,10.0,0.4,0.33,34.0,16.1
EURUSD,intraday,intra_18-21_3h,H4+CLU|1:1.5,261,78.5,97.3,102.79,11019.0,42.2,11.5,12.0,0.59,0.67,47.2,20.3
EURUSD,intraday,intra_07-15_8h,H4+CLU+LLR|1:2,160,98.8,98.8,101.0,6220.0,38.9,9.9,10.9,0.48,0.5,39.5,0.0
EURUSD,intraday,intra_12-16_4h,CLU|tier,443,99.1,99.3,100.45,16678.0,37.6,11.3,12.5,0.47,0.33,38.2,0.2
EURUSD,intraday,intra_13-17_4h,EMA+H4|tier,239,95.8,95.8,100.44,7518.0,31.5,9.4,11.0,0.4,0.33,31.9,0.0
EURUSD,intraday,intra_07-13_6h,CLU|1:2,379,98.9,98.9,100.39,12821.0,33.8,8.8,10.0,0.48,0.5,34.3,0.0
EURUSD,intraday,intra_07-15_8h,CLU+LLR|tier,295,99.3,99.3,99.98,10422.0,35.3,9.9,10.8,0.44,0.33,35.9,0.0
EURUSD,intraday,intra_20-00_4h,H4+CLU|1:2,265,75.8,96.2,99.69,10757.0,40.6,11.2,11.8,0.42,0.5,47.9,23.4
EURUSD,intraday,intra_07-11_4h,CLU|1:1.5,331,99.1,99.1,99.66,10226.0,30.9,7.5,9.0,0.65,0.67,31.4,0.0
EURUSD,intraday,intra_09-12_3h,H4+CLU|1:2,206,99.0,99.0,99.23,7269.0,35.3,8.6,10.0,0.49,0.5,35.8,0.0
EURUSD,intraday,intra_07-13_6h,EMA+H4+CLU|tier,124,99.2,99.2,99.0,4469.0,36.0,8.9,10.2,0.44,0.33,36.5,0.0
EURUSD,intraday,intra_07-13_6h,CLU+LLR|tier,269,99.3,99.3,98.44,9062.0,33.7,9.1,10.2,0.43,0.33,34.1,0.0
